query_id,status,is_completed,judge_correct,judge_parse_error,search_calls,get_document_calls,total_tool_calls,budget_exhausted,actual_retrieval_searches,blocked_exact_duplicate_searches,unparsable_search_outputs,result_slots,unique_docids_seen,repeated_result_slots,repeated_result_slot_percent,zero_novelty_searches,low_novelty_searches_le_3_new,high_overlap_searches_ge_7_repeats,repeated_reasoning_events,max_exact_reasoning_repeat,retrieval_recall,citation_precision,citation_recall,explicit_cannot_determine,early_completed_before_budget,final_evidence_gap_signal,caveated_candidate_before_budget,productive_tool_calls,rejected_duplicate_calls,early_final_guard_triggered,early_final_recoveries,emergency_finalizer_attempted,emergency_finalizer_succeeded,retrieval_exclusions_applied,retrieval_fallback_applied,stagnation_guidance_count,model_confidence,gold_answer_literal_found_in_tool_output,extracted_answer_literal_found_in_tool_output,correct_answer,extracted_answer,run_file,eval_file
662,completed,True,False,False,23,1,24,True,16,7,0,160,62,98,61.25,3,8,8,16,17,0.625,1.0,0.625,False,False,False,False,24,7,False,0,False,False,False,False,0,95.0,True,True,pears,apples,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_662.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_662_eval.json
1184,completed,True,False,False,24,0,24,True,16,8,7,160,38,122,76.25,6,11,11,17,8,0.0,0.0,0.0,True,False,True,False,24,8,False,0,False,False,False,False,0,0.0,False,False,Humayun Ahmed,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1184.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1184_eval.json
1190,completed,True,False,False,24,0,24,True,16,8,0,160,70,90,56.25,0,9,9,11,7,0.5,0.5,0.25,False,False,False,False,24,8,False,0,False,False,False,False,0,85.0,False,False,"Avatar, 2010","Titanic, 1998",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1190.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1190_eval.json
1191,incomplete_no_final_answer,False,,True,24,0,24,True,6,18,0,60,17,43,71.6667,1,5,5,16,16,0.14285714285714285,,,False,False,False,False,24,18,False,0,False,False,False,False,0,,False,False,"23rd match, 2019",,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1191.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1191_eval.json
1201,completed,True,False,False,23,1,24,True,19,4,0,190,77,113,59.4737,3,11,11,6,4,0.6,0.0,0.0,True,False,True,False,24,4,False,0,False,False,False,False,0,0.0,True,False,Govardhan Asrani,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1201.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1201_eval.json
1210,incomplete_no_final_answer,False,,True,23,1,24,True,13,10,0,130,81,49,37.6923,0,4,4,2,3,0.2,,,False,False,False,False,24,10,False,0,False,False,False,False,0,,True,False,Kader Khan,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1210.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1210_eval.json
1211,completed,True,False,False,24,0,24,True,20,4,0,200,50,150,75.0,7,15,15,2,2,0.5,1.0,0.3333333333333333,False,False,True,False,24,4,False,0,False,False,False,False,0,75.0,True,True,20 tantos,20tantos,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1211.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1211_eval.json
1214,completed,True,False,False,24,0,24,True,10,14,0,100,44,56,56.0,0,6,6,13,13,0.2222222222222222,0.0,0.0,False,False,False,False,24,14,False,0,False,False,False,False,0,95.0,False,True,Sahabzade Irrfan Ali Khan,Timothy Carlton,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1214.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1214_eval.json
1232,completed,True,True,False,24,0,24,True,19,5,0,190,68,122,64.2105,2,12,12,5,6,0.8,1.0,0.8,False,False,False,False,24,5,False,0,False,False,False,False,0,60.0,True,True,Prince of Shadows,Prince of Shadows,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1232.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1232_eval.json
1234,completed,True,True,False,24,0,24,True,18,6,0,180,44,136,75.5556,6,14,14,8,6,0.4,1.0,0.3,False,False,False,False,24,6,False,0,False,False,False,False,0,90.0,True,True,Yer Gok Ask,Yer Gök Aşk,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1234.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1234_eval.json
1235,completed,True,False,False,23,1,24,True,14,9,0,140,48,92,65.7143,3,10,10,8,8,0.1,0.0,0.0,False,False,False,False,24,9,False,0,False,False,False,False,0,85.0,False,False,Tulsidas Balaram,Abhinav Bindra,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1235.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1235_eval.json
1240,completed,True,False,False,24,0,24,True,12,12,0,120,54,66,55.0,0,5,5,10,11,0.1111111111111111,0.0,0.0,True,False,True,False,24,12,False,0,False,False,False,False,0,0.0,True,False,Waheed Murad,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1240.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1240_eval.json
1264,incomplete_no_final_answer,False,,True,24,0,24,True,14,10,0,140,86,54,38.5714,0,4,4,9,5,0.25,,,False,False,False,False,24,10,False,0,False,False,False,False,0,,False,False,Alexander David Turner,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1264.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1264_eval.json
882,completed,True,False,False,20,4,24,True,20,0,0,200,87,113,56.5,0,8,8,0,1,1.0,0.0,0.0,True,False,False,False,24,0,False,0,False,False,False,False,0,20.0,True,False,Fund & Fight for what’s right.,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_882.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_882_eval.json
915,completed,True,False,False,24,0,24,True,10,14,0,100,23,77,77.0,3,7,7,15,12,0.14285714285714285,0.125,0.14285714285714285,False,False,False,False,24,14,False,0,False,False,False,False,0,65.0,False,False,Miss Ealand,Judy,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_915.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_915_eval.json
916,completed,True,False,False,24,0,24,True,13,11,0,130,30,100,76.9231,3,10,10,3,3,0.5,0.3333333333333333,0.25,False,False,False,False,24,11,False,0,False,False,False,False,0,80.0,False,True,Narender Modi Stadium,The Oval,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_916.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_916_eval.json
925,completed,True,False,False,24,0,24,True,24,0,0,240,51,189,78.75,9,19,19,0,1,0.8571428571428571,1.0,0.14285714285714285,False,False,False,False,24,0,False,0,False,False,False,False,0,75.0,True,False,The Lip,The Great Orator,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_925.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_925_eval.json
926,incomplete_no_final_answer,False,,True,24,0,24,True,16,8,0,160,55,105,65.625,4,9,9,0,1,0.25,,,False,False,False,False,24,8,False,0,False,False,False,False,0,,True,False,Danielle Robin,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_926.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_926_eval.json
943,completed,True,False,False,24,0,24,True,12,12,0,120,37,83,69.1667,4,8,8,6,3,0.0,0.0,0.0,True,False,True,False,24,12,False,0,False,False,False,False,0,0.0,False,False,LocoRoco,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_943.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_943_eval.json
946,completed,True,False,False,24,0,24,True,10,14,0,100,23,77,77.0,2,8,8,12,13,0.0,0.0,0.0,False,False,False,False,24,14,False,0,False,False,False,False,0,100.0,False,True,Being As An Ocean.,Something Fierce,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_946.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_946_eval.json
966,completed,True,True,False,23,1,24,True,8,15,0,80,34,46,57.5,2,4,4,11,10,1.0,1.0,0.5714285714285714,False,False,False,False,24,15,False,0,False,False,False,False,0,90.0,True,True,Selskar Abbey,Selskar Abbey,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_966.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_966_eval.json
969,incomplete_no_final_answer,False,,True,23,1,24,True,10,13,0,100,55,45,45.0,0,4,4,11,11,0.0,,,False,False,False,False,24,13,False,0,False,False,False,False,0,,False,False,Richard Andrew Palethorpe-Todd,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_969.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_969_eval.json
678,completed,True,False,False,23,1,24,True,22,1,0,220,119,101,45.9091,1,7,7,0,1,0.75,1.0,0.5,False,False,False,False,24,1,False,0,False,False,False,False,0,100.0,False,False,The Guildhall School of Music and Drama,London School of Music and Art,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_678.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_678_eval.json
682,completed,True,True,False,22,2,24,True,21,1,0,210,91,119,56.6667,1,10,10,0,1,1.0,1.0,1.0,False,False,False,False,24,1,False,0,False,False,False,False,0,85.0,True,True,James Gallagher,James Gallagher,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_682.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_682_eval.json
711,incomplete_no_final_answer,False,,True,24,0,24,True,12,12,0,120,62,58,48.3333,1,3,3,9,6,0.6666666666666666,,,False,False,False,False,24,12,False,0,False,False,False,False,0,,True,False,Roberto,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_711.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_711_eval.json
719,completed,True,False,False,24,0,24,True,24,0,0,240,55,185,77.0833,5,18,18,1,2,0.2857142857142857,0.0,0.0,True,False,True,False,24,0,False,0,False,False,False,False,0,0.0,True,False,Talvin Singh,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_719.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_719_eval.json
723,completed,True,True,False,24,0,24,True,13,11,0,130,51,79,60.7692,3,7,7,4,3,0.5,1.0,0.5,False,False,False,False,24,11,False,0,False,False,False,False,0,95.0,True,True,Nigeria,Nigeria,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_723.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_723_eval.json
725,incomplete_no_final_answer,False,,True,24,0,24,True,10,14,0,100,63,37,37.0,0,3,3,10,11,0.625,,,False,False,False,False,24,14,False,0,False,False,False,False,0,,True,False,Anthony Jewell Akins,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_725.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_725_eval.json
734,completed,True,False,False,24,0,24,True,23,1,0,230,94,136,59.1304,1,13,13,0,1,0.16666666666666666,0.0,0.0,False,False,True,False,24,1,False,0,False,False,False,False,0,85.0,True,False,Perdita Weeks,Lena Headey,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_734.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_734_eval.json
744,incomplete_no_final_answer,False,,True,23,1,24,True,6,17,0,60,48,12,20.0,0,0,0,14,15,0.6,,,False,False,False,False,24,17,False,0,False,False,False,False,0,,False,False,The Alexa Game,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_744.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_744_eval.json
745,completed,True,False,False,24,0,24,True,14,10,0,140,56,84,60.0,0,7,7,11,9,0.4444444444444444,0.75,0.3333333333333333,False,False,False,False,24,10,False,0,False,False,False,False,0,95.0,False,True,The Book of New Zealand Women,Dictionary of New Zealand Biography,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_745.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_745_eval.json
759,completed,True,True,False,23,1,24,True,16,7,0,160,61,99,61.875,2,8,8,8,5,0.75,1.0,0.25,False,False,True,False,24,7,False,0,False,False,False,False,0,90.0,True,True,Vangel Naumovski,Vangel Naumovski,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_759.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_759_eval.json
180,incomplete_no_final_answer,False,,True,24,0,24,True,5,19,0,50,39,11,22.0,0,0,0,17,18,0.5,,,False,False,False,False,24,19,False,0,False,False,False,False,0,,False,False,blink-182,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_180.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_180_eval.json
199,completed,True,False,False,24,0,24,True,23,1,0,230,61,169,73.4783,11,15,15,0,1,0.5714285714285714,1.0,0.42857142857142855,True,False,True,False,24,1,False,0,False,False,False,False,0,30.0,True,False,Gae Lowe (Le Duel),None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_199.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_199_eval.json
200,incomplete_no_final_answer,False,,True,24,0,24,True,24,0,0,240,51,189,78.75,6,20,20,0,1,0.0,,,False,False,False,False,24,0,False,0,False,False,False,False,0,,False,False,Vinita Bhargava,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_200.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_200_eval.json
203,incomplete_no_final_answer,False,,True,23,1,24,True,20,3,0,200,115,85,42.5,2,5,5,11,8,1.0,,,False,False,False,False,24,3,False,0,False,False,False,False,0,,False,False,crickets,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_203.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_203_eval.json
206,completed,True,False,False,24,0,24,True,14,10,0,140,60,80,57.1429,0,6,6,11,6,0.3333333333333333,0.0,0.0,False,False,False,False,24,10,False,0,False,False,False,False,0,85.0,True,True,Chakori,Seeta Aur Geeta,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_206.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_206_eval.json
124,completed,True,False,False,24,0,24,True,18,6,0,180,62,118,65.5556,4,11,11,6,5,1.0,1.0,1.0,True,False,True,False,24,6,False,0,False,False,False,False,0,10.0,True,False,Magic Mommy Stories,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_124.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_124_eval.json
138,completed,True,False,False,24,0,24,True,14,10,0,140,35,105,75.0,5,10,10,12,8,0.2857142857142857,0.3333333333333333,0.14285714285714285,True,False,True,False,24,10,False,0,False,False,False,False,0,25.0,True,False,Sardar Khan,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_138.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_138_eval.json
140,completed,True,False,False,24,0,24,True,5,19,0,50,29,21,42.0,0,1,1,18,19,0.5,1.0,0.5,False,False,False,False,24,19,False,0,False,False,False,False,0,100.0,False,False,Stixxay,NiKo,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_140.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_140_eval.json
1076,completed,True,False,False,24,0,24,True,13,11,0,130,41,89,68.4615,2,8,8,18,19,0.125,0.0,0.0,False,False,False,False,24,11,False,0,False,False,False,False,0,85.0,False,False,1939,1837,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1076.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1076_eval.json
1090,completed,True,False,False,23,1,24,True,16,7,0,160,71,89,55.625,1,7,7,8,9,0.6,0.6666666666666666,0.4,False,False,False,False,24,7,False,0,False,False,False,False,0,80.0,False,False,500 Egyptian pounds per year,1000,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1090.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1090_eval.json
1094,completed,True,False,False,24,0,24,True,10,14,0,100,40,60,60.0,2,6,6,16,10,0.0,0.0,0.0,False,False,False,False,24,14,False,0,False,False,False,False,0,90.0,True,False,Andrea Pirlo,Raúl González,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1094.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1094_eval.json
1107,completed,True,False,False,24,0,24,True,24,0,0,240,91,149,62.0833,3,12,12,0,1,0.0,0.0,0.0,False,False,False,False,24,0,False,0,False,False,False,False,0,95.0,False,False,Montgomery Slatkin,Christopher W. Clark,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1107.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1107_eval.json
1121,incomplete_no_final_answer,False,,True,24,0,24,True,11,13,0,110,13,97,88.1818,7,10,10,14,14,0.5,,,False,False,False,False,24,13,False,0,False,False,False,False,0,,False,False,Andre Jarju,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1121.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1121_eval.json
1133,completed,True,True,False,24,0,24,True,21,3,0,210,46,164,78.0952,10,15,15,0,1,0.5714285714285714,1.0,0.2857142857142857,False,False,False,False,24,3,False,0,False,False,False,False,0,90.0,True,True,Johannesburg,Johannesburg,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1133.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1133_eval.json
1144,completed,True,False,False,24,0,24,True,6,18,0,60,26,34,56.6667,0,3,3,14,8,0.3333333333333333,0.0,0.0,False,False,False,False,24,18,False,0,False,False,False,False,0,50.0,False,False,dangerous driving occasioning death,Manslaughter,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1144.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1144_eval.json
1149,completed,True,True,False,24,0,24,True,24,0,0,240,116,124,51.6667,1,10,10,0,1,0.2857142857142857,1.0,0.14285714285714285,False,False,True,False,24,0,False,0,False,False,False,False,0,80.0,False,False,"Imo, Nigeria","Imo State, Nigeria",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1149.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1149_eval.json
1161,incomplete_no_final_answer,False,,True,24,0,24,True,12,12,0,120,58,62,51.6667,1,4,4,5,5,0.0,,,False,False,False,False,24,12,False,0,False,False,False,False,0,,False,False,Fabio Coentrao,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1161.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1161_eval.json
1162,completed,True,False,False,24,0,24,True,24,0,0,240,122,118,49.1667,2,9,9,0,1,0.2222222222222222,0.5,0.1111111111111111,True,False,True,False,24,0,False,0,False,False,False,False,0,50.0,False,False,Rose,None,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1162.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1162_eval.json
1164,incomplete_no_final_answer,False,,True,24,0,24,True,4,20,0,40,21,19,47.5,0,2,2,18,19,0.2,,,False,False,False,False,24,20,False,0,False,False,False,False,0,,False,False,Curved Hem,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1164.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_1164_eval.json
83,incomplete_no_final_answer,False,,True,23,1,24,True,23,0,0,230,97,133,57.8261,3,11,11,0,1,0.3333333333333333,,,False,False,False,False,24,0,False,0,False,False,False,False,0,,False,False, Joseph Dalton Hooker,,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_83.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_83_eval.json
89,completed,True,False,False,23,1,24,True,23,0,0,230,139,91,39.5652,1,4,4,0,1,1.0,1.0,0.5,False,False,False,False,24,0,False,0,False,False,False,False,0,95.0,False,True,Letter of affinity,The Letter,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_89.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_89_eval.json
97,completed,True,False,False,23,1,24,True,19,4,0,190,78,112,58.9474,3,8,8,4,5,0.8333333333333334,1.0,0.3333333333333333,False,False,False,False,24,4,False,0,False,False,False,False,0,85.0,True,True,Blind,Limoblaze,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_97.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_97_eval.json
100,completed,True,False,False,24,0,24,True,24,0,0,240,130,110,45.8333,0,8,8,0,1,0.16666666666666666,0.011494252873563218,0.16666666666666666,False,False,False,False,24,0,False,0,False,False,False,False,0,85.0,False,True,Phoenix New Times,The Daily Beast,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_100.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_100_eval.json
105,completed,True,False,False,23,1,24,True,22,1,0,220,85,135,61.3636,5,12,12,5,6,0.75,0.6666666666666666,0.5,False,False,True,False,24,1,False,0,False,False,False,False,0,80.0,True,False,June 23,"September 15, 1942",C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_105.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_105_eval.json
113,completed,True,False,False,23,1,24,True,23,0,0,230,80,150,65.2174,2,12,12,1,2,1.0,0.0,0.0,False,False,True,False,24,0,False,0,False,False,False,False,0,85.0,False,True,Paropsis dilatata,Popillia japonica,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_113.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_113_eval.json
372,completed,True,True,False,23,1,24,True,16,7,0,160,86,74,46.25,0,6,6,9,7,0.8,1.0,0.4,False,False,False,False,24,7,False,0,False,False,False,False,0,80.0,True,True,Reclus,Reclus,C:\Users\Dell\BrowseComp-Plus\runs\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_372.json,C:\Users\Dell\BrowseComp-Plus\evals\atom-electron-1.3-9b-full-830-docs-v2-128k\run_qid_372_eval.json
